Username,Username Length_x,Username Digits_x,Username Special Chars_x,Full Name_x,Full Name Length_x,Full Name Words_x,Username Similarity_x,Has Profile Pic_x,Profile Pic Path_x,Bio_x,Bio Length_x,Bio Words_x,Bio Has Suspicious_x,External URL_x,Has External URL_x,Is Private_x,Number of Posts_x,Followers_x,Following_x,Username Length_y,Username Digits_y,Username Special Chars_y,Full Name_y,Full Name Length_y,Full Name Words_y,Username Similarity_y,Has Profile Pic_y,Profile Pic Path_y,Bio_y,Bio Length_y,Bio Words_y,Bio Has Suspicious_y,External URL_y,Has External URL_y,Is Private_y,Number of Posts_y,Followers_y,Following_y
ig_vanshii_,11,0,0,🤍🧿 ᴠᴀɴꜱʜɪᴋᴀ 🧿🤍,14,3,0,1,profile_pictures/ig_vanshii__profile_pic.jpg,"Ohh...You... Hiee🫧🐼
Umm there is nothing special in my bio🤌
Sweet but psycho ❤️‍🔥
📍Delhite...
A chill teen 🥂
Private but not secret 💀
That's all 🥹",146,27,0,,0,TRUE,4,137,172,11,0,0,🤍🧿 ᴠᴀɴꜱʜɪᴋᴀ 🧿🤍,14,3,0,1,profile_pictures/ig_vanshii__profile_pic.jpg,"Ohh...You... Hiee🫧🐼
Umm there is nothing special in my bio🤌
Sweet but psycho ❤️‍🔥
📍Delhite...
A chill teen 🥂
Private but not secret 💀
That's all 🥹",146,27,0,,0,TRUE,4,137,172
popybee_,8,0,0,nimi 💗,6,2,0,1,profile_pictures/popybee__profile_pic.jpg,"sfs'23
cajc'25
life ain't that bad hehe",39,7,0,,0,TRUE,13,269,1011,8,0,0,nimi 💗,6,2,0,1,profile_pictures/popybee__profile_pic.jpg,"sfs'23
cajc'25
life ain't that bad hehe",39,7,0,,0,TRUE,13,269,1011
aashiiyadavvv,13,0,0,Aashi,5,1,1,1,profile_pictures/aashiiyadavvv_profile_pic.jpg,,0,0,0,,0,TRUE,0,130,132,13,0,0,Aashi,5,1,1,1,profile_pictures/aashiiyadavvv_profile_pic.jpg,,0,0,0,,0,TRUE,0,130,132
_naina_x.o,10,0,1,,0,0,1,1,profile_pictures/_naina_x.o_profile_pic.jpg,"NainajasminG
Yep",16,2,0,,0,FALSE,0,68,455,10,0,1,,0,0,1,1,profile_pictures/_naina_x.o_profile_pic.jpg,"NainajasminG
Yep",16,2,0,,0,FALSE,0,68,455
_sofia_.the_.first,18,0,2,Sofia 💎,7,2,0,1,profile_pictures/_sofia_.the_.first_profile_pic.jpg,"Nice to meet you, where you been? I could show you incredible things🫧🌊
~Magic, Madness, Heaven, Sin💅🏻🤍",102,17,0,,0,TRUE,22,273,555,18,0,2,Sofia 💎,7,2,0,1,profile_pictures/_sofia_.the_.first_profile_pic.jpg,"Nice to meet you, where you been? I could show you incredible things🫧🌊
~Magic, Madness, Heaven, Sin💅🏻🤍",102,17,0,,0,TRUE,22,273,555
pratishtha_6358,15,4,0,Pratishtha Saini,16,2,0,1,profile_pictures/pratishtha_6358_profile_pic.jpg,". Pencak Silat🧿❤️
. Black belt🥋
. National player🥈🥉🥉
. State player 🥇
✨",71,14,0,,0,TRUE,2,419,768,15,4,0,Pratishtha Saini,16,2,0,1,profile_pictures/pratishtha_6358_profile_pic.jpg,". Pencak Silat🧿❤️
. Black belt🥋
. National player🥈🥉🥉
. State player 🥇
✨",71,14,0,,0,TRUE,2,419,768
aashuu1202,10,4,0,,0,0,1,1,profile_pictures/aashuu1202_profile_pic.jpg,,0,0,0,,0,FALSE,0,33,16,10,4,0,,0,0,1,1,profile_pictures/aashuu1202_profile_pic.jpg,,0,0,0,,0,FALSE,0,33,16
akshita_edith.d,15,0,1,𝔸𝕜𝕤𝕙𝕚𝕥𝕒 𝔼𝕕𝕚𝕥𝕙,13,2,0,1,profile_pictures/akshita_edith.d_profile_pic.jpg,"She/her
Bollywood freak 
Psalm 34:18
Abide in him 
A Little Lost
A Lot Found",76,14,0,,0,TRUE,21,421,526,15,0,1,𝔸𝕜𝕤𝕙𝕚𝕥𝕒 𝔼𝕕𝕚𝕥𝕙,13,2,0,1,profile_pictures/akshita_edith.d_profile_pic.jpg,"She/her
Bollywood freak 
Psalm 34:18
Abide in him 
A Little Lost
A Lot Found",76,14,0,,0,TRUE,21,421,526
satjot_16,9,2,0,𝑺𝒂𝒕𝒋𝒐𝒕,6,1,0,1,profile_pictures/satjot_16_profile_pic.jpg,"YOLO❗️
do it for THE plot?",26,6,0,,0,TRUE,0,391,399,9,2,0,𝑺𝒂𝒕𝒋𝒐𝒕,6,1,0,1,profile_pictures/satjot_16_profile_pic.jpg,"YOLO❗️
do it for THE plot?",26,6,0,,0,TRUE,0,391,399
plabiii___saikia,16,0,0,~প্লাবিতা,9,1,0,1,profile_pictures/plabiii___saikia_profile_pic.jpg,~BSN⚕️,6,1,0,,0,FALSE,46,569,408,16,0,0,~প্লাবিতা,9,1,0,1,profile_pictures/plabiii___saikia_profile_pic.jpg,~BSN⚕️,6,1,0,,0,FALSE,46,569,408
leisha._07,10,2,1,leisha,6,1,1,1,profile_pictures/leisha._07_profile_pic.jpg,go with the flow ❤️,19,5,0,,0,TRUE,5,949,260,10,2,1,leisha,6,1,1,1,profile_pictures/leisha._07_profile_pic.jpg,go with the flow ❤️,19,5,0,,0,TRUE,5,949,260
charu.1847,10,4,1,~•°ch♡ru°•~,11,1,0,1,profile_pictures/charu.1847_profile_pic.jpg,"Hi there 💛🩷💜
Study ~ 📚`♡
Create °♡•
Explore +`□*
Influence ○~$°
Everything ~^~
With Me •☆°",90,17,0,https://pin.it/5Rf1q8XQU,1,FALSE,89,206,395,10,4,1,~•°ch♡ru°•~,11,1,0,1,profile_pictures/charu.1847_profile_pic.jpg,"Hi there 💛🩷💜
Study ~ 📚`♡
Create °♡•
Explore +`□*
Influence ○~$°
Everything ~^~
With Me •☆°",90,17,0,https://pin.it/5Rf1q8XQU,1,FALSE,89,206,395
__yuvikasharma,14,0,0,Yuvika_,7,1,0,1,profile_pictures/__yuvikasharma_profile_pic.jpg,श्रीकृष्णः परमं नंदनं✨,22,3,0,,0,TRUE,2,76,93,14,0,0,Yuvika_,7,1,0,1,profile_pictures/__yuvikasharma_profile_pic.jpg,श्रीकृष्णः परमं नंदनं✨,22,3,0,,0,TRUE,2,76,93
charu703,8,3,0,itz _charu🖤✨,12,2,0,1,profile_pictures/charu703_profile_pic.jpg,LVU 💙,5,2,0,,0,TRUE,0,246,2136,8,3,0,itz _charu🖤✨,12,2,0,1,profile_pictures/charu703_profile_pic.jpg,LVU 💙,5,2,0,,0,TRUE,0,246,2136
aisharwt_17,11,2,0,moon_shyn♡,10,1,0,1,profile_pictures/aisharwt_17_profile_pic.jpg,"Welcome🎉
Living, laughing and loving🔗❤
17_11 ❁
❤😊
- uttarakhand",63,10,0,,0,TRUE,70,152,192,11,2,0,moon_shyn♡,10,1,0,1,profile_pictures/aisharwt_17_profile_pic.jpg,"Welcome🎉
Living, laughing and loving🔗❤
17_11 ❁
❤😊
- uttarakhand",63,10,0,,0,TRUE,70,152,192
madhvi072023,12,6,0,MADHVI,6,1,1,1,profile_pictures/madhvi072023_profile_pic.jpg,❄🏁,2,1,0,,0,TRUE,0,168,176,12,6,0,MADHVI,6,1,1,1,profile_pictures/madhvi072023_profile_pic.jpg,❄🏁,2,1,0,,0,TRUE,0,168,176
iyk.yuktaaa,11,0,1,𝖄𝖚𝖐𝖙𝖆𝖆,6,1,0,1,profile_pictures/iyk.yuktaaa_profile_pic.jpg,𝟲𝗧𝗘𝗘𝗡🥂,6,1,0,,0,TRUE,0,220,223,11,0,1,𝖄𝖚𝖐𝖙𝖆𝖆,6,1,0,1,profile_pictures/iyk.yuktaaa_profile_pic.jpg,𝟲𝗧𝗘𝗘𝗡🥂,6,1,0,,0,TRUE,0,220,223
khushbumathur0202,17,4,0,K.,2,1,0,1,profile_pictures/khushbumathur0202_profile_pic.jpg,🐾<<3,4,1,0,,0,TRUE,0,49,57,17,4,0,K.,2,1,0,1,profile_pictures/khushbumathur0202_profile_pic.jpg,🐾<<3,4,1,0,,0,TRUE,0,49,57
irenic_asf_,11,0,0,J,1,1,0,1,profile_pictures/irenic_asf__profile_pic.jpg,findin a panacea!! ✨️,21,4,0,,0,TRUE,0,254,278,11,0,0,J,1,1,0,1,profile_pictures/irenic_asf__profile_pic.jpg,findin a panacea!! ✨️,21,4,0,,0,TRUE,0,254,278
nature_ghuman_,14,0,0,ꪀׁׅɑׁׅ֮tׁׅυׁׅꭈׁׅꫀׁׅܻ,20,1,0,1,profile_pictures/nature_ghuman__profile_pic.jpg,"_Rarissime
🎂Jan2̶7̶
👻natureghuman22",35,3,0,,0,TRUE,0,104,155,14,0,0,ꪀׁׅɑׁׅ֮tׁׅυׁׅꭈׁׅꫀׁׅܻ,20,1,0,1,profile_pictures/nature_ghuman__profile_pic.jpg,"_Rarissime
🎂Jan2̶7̶
👻natureghuman22",35,3,0,,0,TRUE,0,104,155
_manaaassvviii,14,0,0,Manasviiii,10,1,0,1,profile_pictures/_manaaassvviii_profile_pic.jpg,"SXSN'28
@_manasviii_________",28,2,0,,0,TRUE,0,518,500,14,0,0,Manasviiii,10,1,0,1,profile_pictures/_manaaassvviii_profile_pic.jpg,"SXSN'28
@_manasviii_________",28,2,0,,0,TRUE,0,518,500
chitrakshi_sodhi_,17,0,0,Chitrakshi Sodhi,16,2,0,1,profile_pictures/chitrakshi_sodhi__profile_pic.jpg,🎀✨,2,1,0,,0,TRUE,0,141,116,17,0,0,Chitrakshi Sodhi,16,2,0,1,profile_pictures/chitrakshi_sodhi__profile_pic.jpg,🎀✨,2,1,0,,0,TRUE,0,141,116
maryam_malik416,15,3,0,مریم✨,5,1,0,1,profile_pictures/maryam_malik416_profile_pic.jpg,"تجھ پے اٹھی ہیں وہ کھوئی ہوئی ساحر آنکھیں 
❤️🥀تجھ کو معلوم ہے کیوں عمر گنوا دی ہم نے",84,19,0,,0,TRUE,11,120,1094,15,3,0,مریم✨,5,1,0,1,profile_pictures/maryam_malik416_profile_pic.jpg,"تجھ پے اٹھی ہیں وہ کھوئی ہوئی ساحر آنکھیں 
❤️🥀تجھ کو معلوم ہے کیوں عمر گنوا دی ہم نے",84,19,0,,0,TRUE,11,120,1094
sad_litchi,10,0,0,Divyamanee.,11,1,0,1,profile_pictures/sad_litchi_profile_pic.jpg,professional sleepyhead,23,2,0,,0,TRUE,0,205,266,10,0,0,Divyamanee.,11,1,0,1,profile_pictures/sad_litchi_profile_pic.jpg,professional sleepyhead,23,2,0,,0,TRUE,0,205,266
vaibhavi_2111,13,4,0,Vaibhavi,8,1,1,1,profile_pictures/vaibhavi_2111_profile_pic.jpg,Academic warrior se academic victim bann chuki hu😔✋,51,8,0,,0,TRUE,3,115,192,13,4,0,Vaibhavi,8,1,1,1,profile_pictures/vaibhavi_2111_profile_pic.jpg,Academic warrior se academic victim bann chuki hu😔✋,51,8,0,,0,TRUE,3,115,192
_its_anshika_ahluwalia,22,0,0,Anshika AhluWalia,17,2,0,1,profile_pictures/_its_anshika_ahluwalia_profile_pic.jpg,"My life and art through photos😊
Check out the reels section for my artworks🖤
For purchase of artwork kindly dm.
Do follow my YT channel :",137,26,0,https://youtube.com/@Canvas_Carvan_,1,FALSE,35,917,847,22,0,0,Anshika AhluWalia,17,2,0,1,profile_pictures/_its_anshika_ahluwalia_profile_pic.jpg,"My life and art through photos😊
Check out the reels section for my artworks🖤
For purchase of artwork kindly dm.
Do follow my YT channel :",137,26,0,https://youtube.com/@Canvas_Carvan_,1,FALSE,35,917,847
e._pari_77,10,2,1,Pavani,6,1,0,1,profile_pictures/e._pari_77_profile_pic.jpg,"𝟙𝟛🥰
""Crois an toi""🌟
Dancer 🖤
Lucky number:7 
Nick name :pari 🦋
Car pediem....❣️",79,14,0,,0,TRUE,1,32,46,10,2,1,Pavani,6,1,0,1,profile_pictures/e._pari_77_profile_pic.jpg,"𝟙𝟛🥰
""Crois an toi""🌟
Dancer 🖤
Lucky number:7 
Nick name :pari 🦋
Car pediem....❣️",79,14,0,,0,TRUE,1,32,46
nysaax12,8,2,0,Nysa Blaggana,13,2,0,1,profile_pictures/nysaax12_profile_pic.jpg,"Sps Dk'25
pvt: @nysa.pvt._",26,4,0,,0,TRUE,0,338,514,8,2,0,Nysa Blaggana,13,2,0,1,profile_pictures/nysaax12_profile_pic.jpg,"Sps Dk'25
pvt: @nysa.pvt._",26,4,0,,0,TRUE,0,338,514
manshaa_panda,13,0,0,🦋PANDA🦋,7,1,0,1,profile_pictures/manshaa_panda_profile_pic.jpg,"🧿
 .
But first be a good human🎀🩶 !!",35,9,0,,0,TRUE,11,456,436,13,0,0,🦋PANDA🦋,7,1,0,1,profile_pictures/manshaa_panda_profile_pic.jpg,"🧿
 .
But first be a good human🎀🩶 !!",35,9,0,,0,TRUE,11,456,436
khushbxu,8,0,0,k h u s h u,11,6,0,1,profile_pictures/khushbxu_profile_pic.jpg,dump gallery🍓,13,2,0,,0,TRUE,83,49,250,8,0,0,k h u s h u,11,6,0,1,profile_pictures/khushbxu_profile_pic.jpg,dump gallery🍓,13,2,0,,0,TRUE,83,49,250
aish_8075,9,4,0,shivu,5,1,0,1,profile_pictures/aish_8075_profile_pic.jpg,"Dance is my life ♥️
Birthday bash 12 feb 
 Music lover 🎵
Make it real💯",70,15,0,,0,FALSE,2,239,81,9,4,0,shivu,5,1,0,1,profile_pictures/aish_8075_profile_pic.jpg,"Dance is my life ♥️
Birthday bash 12 feb 
 Music lover 🎵
Make it real💯",70,15,0,,0,FALSE,2,239,81
harshvardhankh_,15,0,0,Harshvardhan Khaitan,20,2,0,1,profile_pictures/harshvardhankh__profile_pic.jpg,I might not be where I want to be yet but I get closer everyday.,64,15,0,,0,TRUE,3,326,497,15,0,0,Harshvardhan Khaitan,20,2,0,1,profile_pictures/harshvardhankh__profile_pic.jpg,I might not be where I want to be yet but I get closer everyday.,64,15,0,,0,TRUE,3,326,497
ttanishhaa.__,13,0,1,T.,2,1,0,1,profile_pictures/ttanishhaa.___profile_pic.jpg,"Explore📿🔱
Blessed with best'",28,4,0,,0,TRUE,0,339,536,13,0,1,T.,2,1,0,1,profile_pictures/ttanishhaa.___profile_pic.jpg,"Explore📿🔱
Blessed with best'",28,4,0,,0,TRUE,0,339,536
disha_makani_930,16,3,0,𝙳𝚒𝚜𝚑𝚞𝚞 🌻,8,2,0,1,profile_pictures/disha_makani_930_profile_pic.jpg,"ॐ कृष्णाय वासुदेवाय हरये परमात्मने      
प्रणतः क्लेशनाशाय गोविंदाय नमो नमः 🦚  
🔺Owner >> @dishu_mehndi.art
@thed.writes_♡",122,15,0,,0,TRUE,16,266,371,16,3,0,𝙳𝚒𝚜𝚑𝚞𝚞 🌻,8,2,0,1,profile_pictures/disha_makani_930_profile_pic.jpg,"ॐ कृष्णाय वासुदेवाय हरये परमात्मने      
प्रणतः क्लेशनाशाय गोविंदाय नमो नमः 🦚  
🔺Owner >> @dishu_mehndi.art
@thed.writes_♡",122,15,0,,0,TRUE,16,266,371
taeverse_____,13,0,0,,0,0,1,1,profile_pictures/taeverse______profile_pic.jpg,,0,0,0,,0,TRUE,0,170,744,13,0,0,,0,0,1,1,profile_pictures/taeverse______profile_pic.jpg,,0,0,0,,0,TRUE,0,170,744
divyadhapola_,13,0,0,दिव्या,6,1,0,1,profile_pictures/divyadhapola__profile_pic.jpg,"🌻
#potterhead",13,2,0,,0,TRUE,2,80,96,13,0,0,दिव्या,6,1,0,1,profile_pictures/divyadhapola__profile_pic.jpg,"🌻
#potterhead",13,2,0,,0,TRUE,2,80,96
avipsa_15,9,2,0,🅰️VIPSA🅰️,9,1,0,1,profile_pictures/avipsa_15_profile_pic.jpg,"Addicted to betrayal, but you're relevant.                             Beer and sunflowers 💕🌻",93,10,0,,0,FALSE,73,1669,1626,9,2,0,🅰️VIPSA🅰️,9,1,0,1,profile_pictures/avipsa_15_profile_pic.jpg,"Addicted to betrayal, but you're relevant.                             Beer and sunflowers 💕🌻",93,10,0,,0,FALSE,73,1669,1626
vrinshika_reddy_,16,0,0,💞_Vrinshika_💕,13,1,0,1,profile_pictures/vrinshika_reddy__profile_pic.jpg,"you don't need to worry for someone who u know is not worth it just remember darling  
""  Revenge is sweeter than love """,120,24,0,,0,TRUE,0,79,475,16,0,0,💞_Vrinshika_💕,13,1,0,1,profile_pictures/vrinshika_reddy__profile_pic.jpg,"you don't need to worry for someone who u know is not worth it just remember darling  
""  Revenge is sweeter than love """,120,24,0,,0,TRUE,0,79,475
vibhuti8635,11,4,0,vibhuti patil,13,2,0,1,profile_pictures/vibhuti8635_profile_pic.jpg,,0,0,0,,0,TRUE,0,97,311,11,4,0,vibhuti patil,13,2,0,1,profile_pictures/vibhuti8635_profile_pic.jpg,,0,0,0,,0,TRUE,0,97,311
suhana.s.pandey,15,0,2,Suhana ♡♡✧,10,2,0,1,profile_pictures/suhana.s.pandey_profile_pic.jpg,"𝒔𝒆𝒍𝒆𝒏𝒐𝒑𝒉𝒊𝒍𝒆
✯❥☾⋆⁺₊🎧✧
𝐈𝐧𝐭𝐣 | 𝐬𝐜𝐨𝐫𝐩𝐢𝐨
𝘿𝙤𝙣'𝙩 𝙨𝙩𝙪𝙙𝙮 𝙢𝙚, 𝙔𝙤𝙪 𝙬𝙤𝙣'𝙩 𝙜𝙧𝙖𝙙𝙪𝙖𝙩𝙚 🎓",72,12,0,,0,FALSE,0,304,369,15,0,2,Suhana ♡♡✧,10,2,0,1,profile_pictures/suhana.s.pandey_profile_pic.jpg,"𝒔𝒆𝒍𝒆𝒏𝒐𝒑𝒉𝒊𝒍𝒆
✯❥☾⋆⁺₊🎧✧
𝐈𝐧𝐭𝐣 | 𝐬𝐜𝐨𝐫𝐩𝐢𝐨
𝘿𝙤𝙣'𝙩 𝙨𝙩𝙪𝙙𝙮 𝙢𝙚, 𝙔𝙤𝙪 𝙬𝙤𝙣'𝙩 𝙜𝙧𝙖𝙙𝙪𝙖𝙩𝙚 🎓",72,12,0,,0,FALSE,0,304,369
pvttt_1213,10,4,0,Tanveen kaur....❤,17,2,0,1,profile_pictures/pvttt_1213_profile_pic.jpg,It's not an attitude;it's the way i am....✨️,44,8,0,,0,TRUE,2,106,96,10,4,0,Tanveen kaur....❤,17,2,0,1,profile_pictures/pvttt_1213_profile_pic.jpg,It's not an attitude;it's the way i am....✨️,44,8,0,,0,TRUE,2,106,96
poojaprasad_sr_,15,0,0,poojaprasad,11,1,1,1,profile_pictures/poojaprasad_sr__profile_pic.jpg,To love to be loved ✨️,22,6,0,,0,TRUE,46,807,730,15,0,0,poojaprasad,11,1,1,1,profile_pictures/poojaprasad_sr__profile_pic.jpg,To love to be loved ✨️,22,6,0,,0,TRUE,46,807,730
uruu_18,7,2,0,Uru❤️,5,1,0,1,profile_pictures/uruu_18_profile_pic.jpg,Captivating soul with my aura ❤️,32,6,0,,0,TRUE,4,179,265,7,2,0,Uru❤️,5,1,0,1,profile_pictures/uruu_18_profile_pic.jpg,Captivating soul with my aura ❤️,32,6,0,,0,TRUE,4,179,265
kiaarraaaaaaaa,14,0,0,Kiara,5,1,0,1,profile_pictures/kiaarraaaaaaaa_profile_pic.jpg,"Aisn'27
💫💫💫💫💫
@taylorswift @sza",31,4,0,,0,TRUE,0,32,103,14,0,0,Kiara,5,1,0,1,profile_pictures/kiaarraaaaaaaa_profile_pic.jpg,"Aisn'27
💫💫💫💫💫
@taylorswift @sza",31,4,0,,0,TRUE,0,32,103
vibewith._kritu,15,0,1,Kritika Agrawal,15,2,0,1,profile_pictures/vibewith._kritu_profile_pic.jpg,"Sanatani ❤️🚩
🚩🦚🔱",16,3,0,,0,TRUE,10,801,647,15,0,1,Kritika Agrawal,15,2,0,1,profile_pictures/vibewith._kritu_profile_pic.jpg,"Sanatani ❤️🚩
🚩🦚🔱",16,3,0,,0,TRUE,10,801,647
melina_l___gurung,17,0,0,Melina Gurung,13,2,0,1,profile_pictures/melina_l___gurung_profile_pic.jpg,Ok Ok Ok Ok Ok 👌🫶,17,6,0,,0,TRUE,6,61,120,17,0,0,Melina Gurung,13,2,0,1,profile_pictures/melina_l___gurung_profile_pic.jpg,Ok Ok Ok Ok Ok 👌🫶,17,6,0,,0,TRUE,6,61,120
apoorvakashyap31,16,2,0,Apoorva Kashyap,15,2,0,1,profile_pictures/apoorvakashyap31_profile_pic.jpg,,0,0,0,,0,TRUE,0,38,97,16,2,0,Apoorva Kashyap,15,2,0,1,profile_pictures/apoorvakashyap31_profile_pic.jpg,,0,0,0,,0,TRUE,0,38,97
aaradhya.ownsmyheart,20,0,1,aaradhya>🕊️,11,1,0,1,profile_pictures/aaradhya.ownsmyheart_profile_pic.jpg,Berry much in luv with these strawberries♡︎!>,45,7,0,,0,TRUE,0,305,334,20,0,1,aaradhya>🕊️,11,1,0,1,profile_pictures/aaradhya.ownsmyheart_profile_pic.jpg,Berry much in luv with these strawberries♡︎!>,45,7,0,,0,TRUE,0,305,334
idk.nikhil_,11,0,1,Sharma Nikhil,13,2,0,1,profile_pictures/idk.nikhil__profile_pic.jpg,Jai haryana ❤️🙏🏻,16,3,0,,0,FALSE,33,859,659,11,0,1,Sharma Nikhil,13,2,0,1,profile_pictures/idk.nikhil__profile_pic.jpg,Jai haryana ❤️🙏🏻,16,3,0,,0,FALSE,33,859,659
emantariq928,12,3,0,Eman👀,5,1,0,1,profile_pictures/emantariq928_profile_pic.jpg,"kinda weird , talk shit",23,5,0,,0,TRUE,1,31,209,12,3,0,Eman👀,5,1,0,1,profile_pictures/emantariq928_profile_pic.jpg,"kinda weird , talk shit",23,5,0,,0,TRUE,1,31,209
_adxti.4u,9,1,1,̶𝐋𝐮𝐥🥰❤🎀,7,1,0,1,profile_pictures/_adxti.4u_profile_pic.jpg,"𝘋𝘰𝘯'𝘵 𝘤𝘳𝘺 𝘣𝘦𝘤𝘢𝘶𝘴𝘦 𝘪𝘵 𝘦𝘯𝘥𝘦𝘥. 
𝘚𝘮𝘪𝘭𝘦 𝘣𝘦𝘤𝘢𝘶𝘴𝘦 𝘪𝘵 𝘩𝘢𝘱𝘱𝘦𝘯𝘦𝘥 :)💔
𝘚𝘦𝘭𝘦𝘯𝘰𝘱𝘩𝘪𝘭𝘦🎀 (𝘒𝘺𝘶𝘬𝘪 𝘤𝘩𝘢𝘯𝘥 𝘮𝘢𝘪 𝘣𝘩𝘪 𝘸𝘰 𝘥𝘪𝘬𝘩𝘵𝘢 𝘩𝘢𝘪 ✨💔) 
𝘈 𝘱𝘳𝘰𝘶𝘥 𝘸𝘩𝘪𝘵𝘦 𝘧𝘭𝘢𝘨🏳
𝘔 𝘸𝘢𝘪𝘵𝘪𝘯𝘨 𝘧𝘰𝘳 𝘺𝘰𝘶🥰",150,27,0,,0,TRUE,0,221,263,9,1,1,̶𝐋𝐮𝐥🥰❤🎀,7,1,0,1,profile_pictures/_adxti.4u_profile_pic.jpg,"𝘋𝘰𝘯'𝘵 𝘤𝘳𝘺 𝘣𝘦𝘤𝘢𝘶𝘴𝘦 𝘪𝘵 𝘦𝘯𝘥𝘦𝘥. 
𝘚𝘮𝘪𝘭𝘦 𝘣𝘦𝘤𝘢𝘶𝘴𝘦 𝘪𝘵 𝘩𝘢𝘱𝘱𝘦𝘯𝘦𝘥 :)💔
𝘚𝘦𝘭𝘦𝘯𝘰𝘱𝘩𝘪𝘭𝘦🎀 (𝘒𝘺𝘶𝘬𝘪 𝘤𝘩𝘢𝘯𝘥 𝘮𝘢𝘪 𝘣𝘩𝘪 𝘸𝘰 𝘥𝘪𝘬𝘩𝘵𝘢 𝘩𝘢𝘪 ✨💔) 
𝘈 𝘱𝘳𝘰𝘶𝘥 𝘸𝘩𝘪𝘵𝘦 𝘧𝘭𝘢𝘨🏳
𝘔 𝘸𝘢𝘪𝘵𝘪𝘯𝘨 𝘧𝘰𝘳 𝘺𝘰𝘶🥰",150,27,0,,0,TRUE,0,221,263
ayushgupta_2002,15,4,0,,0,0,1,1,profile_pictures/ayushgupta_2002_profile_pic.jpg,"Find a reason to live, not to die.❣️
📍Pune
🏡Lucknow
MIC'20❤️
TMI'25❤️
MerchantNavy⚓
MARINEengineer🔧",99,14,0,,0,TRUE,2,224,256,15,4,0,,0,0,1,1,profile_pictures/ayushgupta_2002_profile_pic.jpg,"Find a reason to live, not to die.❣️
📍Pune
🏡Lucknow
MIC'20❤️
TMI'25❤️
MerchantNavy⚓
MARINEengineer🔧",99,14,0,,0,TRUE,2,224,256
chotibadmos,11,0,0,SINGH🚨,6,1,0,1,profile_pictures/chotibadmos_profile_pic.jpg,WHATTT DAA HELLL🗣️,18,3,0,,0,TRUE,251,35,3283,11,0,0,SINGH🚨,6,1,0,1,profile_pictures/chotibadmos_profile_pic.jpg,WHATTT DAA HELLL🗣️,18,3,0,,0,TRUE,251,35,3283
_pari_sh_ma_,12,0,0,~hey~,5,1,0,1,profile_pictures/_pari_sh_ma__profile_pic.jpg,Bosconian✨,10,1,0,,0,TRUE,1,367,300,12,0,0,~hey~,5,1,0,1,profile_pictures/_pari_sh_ma__profile_pic.jpg,Bosconian✨,10,1,0,,0,TRUE,1,367,300
moreofannanya,13,0,0,🦥,1,1,0,1,profile_pictures/moreofannanya_profile_pic.jpg,,0,0,0,,0,TRUE,341,47,516,13,0,0,🦥,1,1,0,1,profile_pictures/moreofannanya_profile_pic.jpg,,0,0,0,,0,TRUE,341,47,516
just.kratikaa__,15,0,1,kratika 💗,9,2,0,1,profile_pictures/just.kratikaa___profile_pic.jpg,"𝙎𝙩𝙧𝙚𝙨𝙨𝙚𝙙 , 𝘽𝙡𝙚𝙨𝙨𝙚𝙙 𝙖𝙣𝙙 𝙎𝙚𝙡𝙛 𝙊𝙗𝙨𝙚𝙨𝙨𝙚𝙙",36,6,0,,0,TRUE,3,203,320,15,0,1,kratika 💗,9,2,0,1,profile_pictures/just.kratikaa___profile_pic.jpg,"𝙎𝙩𝙧𝙚𝙨𝙨𝙚𝙙 , 𝘽𝙡𝙚𝙨𝙨𝙚𝙙 𝙖𝙣𝙙 𝙎𝙚𝙡𝙛 𝙊𝙗𝙨𝙚𝙨𝙨𝙚𝙙",36,6,0,,0,TRUE,3,203,320
arushilly,9,0,0,Arushi,6,1,1,1,profile_pictures/arushilly_profile_pic.jpg,,0,0,0,,0,TRUE,0,95,126,9,0,0,Arushi,6,1,1,1,profile_pictures/arushilly_profile_pic.jpg,,0,0,0,,0,TRUE,0,95,126
kr1shnn.aa,10,1,1,Krishna,7,1,0,1,profile_pictures/kr1shnn.aa_profile_pic.jpg,thriving.,9,1,0,,0,TRUE,1,353,315,10,1,1,Krishna,7,1,0,1,profile_pictures/kr1shnn.aa_profile_pic.jpg,thriving.,9,1,0,,0,TRUE,1,353,315
adk_pratikshya,14,0,0,....,4,1,0,1,profile_pictures/adk_pratikshya_profile_pic.jpg,,0,0,0,,0,FALSE,0,115,82,14,0,0,....,4,1,0,1,profile_pictures/adk_pratikshya_profile_pic.jpg,,0,0,0,,0,FALSE,0,115,82
avni_agrawal2008,16,4,0,avni agrawal,12,2,0,1,profile_pictures/avni_agrawal2008_profile_pic.jpg,,0,0,0,,0,TRUE,0,28,279,16,4,0,avni agrawal,12,2,0,1,profile_pictures/avni_agrawal2008_profile_pic.jpg,,0,0,0,,0,TRUE,0,28,279
meowshoooo,10,0,0,,0,0,1,1,profile_pictures/meowshoooo_profile_pic.jpg,questioning my life decisions rn.,33,5,0,,0,TRUE,24,37,681,10,0,0,,0,0,1,1,profile_pictures/meowshoooo_profile_pic.jpg,questioning my life decisions rn.,33,5,0,,0,TRUE,24,37,681
